session,dialogue,utterance_id,start,end,text,emotion,audio_path,video_dialog_path
Session1,Ses01F_impro02,Ses01F_impro02_M015,175.47,176.72,I know.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro02\Ses01F_impro02_M015.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro02.avi
Session5,Ses05F_impro03,Ses05F_impro03_M006,17.85,19.88,Oh my gosh.,excited,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M006.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi
Session1,Ses01F_impro04,Ses01F_impro04_M003,26.91,28.71,Uh huh.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M003.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro04.avi
Session2,Ses02M_script03_1,Ses02M_script03_1_M006,32.3946,35.4283,What do we do if they suddenly walk in on us?,fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_M006.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script03_1.avi
Session5,Ses05M_impro02,Ses05M_impro02_F002,22.25,24.19,"What?  No, you can't!",fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro02\Ses05M_impro02_F002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi
Session4,Ses04M_impro03,Ses04M_impro03_M020,165.62,177.2881,"Yeah, I don't know. [LAUGHTER] But, yeah, so anyway -- well I wanted to tell you that, you know, 'cause you're one of my good friends and you're Kate's- one of her best friends and-",happiness,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro03\Ses04M_impro03_M020.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro03.avi
Session4,Ses04M_script01_1,Ses04M_script01_1_M025,197.34,199.2484,To hell with that.,frustration,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M025.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_1.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_F006,56.6816,58.8948,[BREATHING],sadness,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F006.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session4,Ses04F_impro04,Ses04F_impro04_F031,245.78,249.39,I thought I was pretty clear about what the problem was.,anger,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F031.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro04.avi
Session4,Ses04M_script03_1,Ses04M_script03_1_M001,9.86,10.91,I wonder.,fear,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_1\Ses04M_script03_1_M001.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_F035,352.88,356.2574,Are you crazy?,anger,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F035.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session5,Ses05M_script03_2,Ses05M_script03_2_F038,230.28,236.87,"Stop.  Would you just go away?  I mean, you're conceited, and overbearing, and utterly impossible.",anger,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script03_2\Ses05M_script03_2_F038.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_2.avi
Session1,Ses01M_impro05,Ses01M_impro05_M027,175.2775,181.46,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes.",anger,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro05\Ses01M_impro05_M027.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro05.avi
Session4,Ses04M_impro07,Ses04M_impro07_F001,21.39,22.52,Really?,surprise,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_F001.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro07.avi
Session4,Ses04M_script02_2,Ses04M_script02_2_M040,329.51,336.3,"I don't know.  It seemed like a good spot to me.  I mean, look at the view you've got of the moon from here.",happiness,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script02_2\Ses04M_script02_2_M040.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script02_2.avi
Session1,Ses01F_script03_1,Ses01F_script03_1_M018,118.0823,120.53,Who knows?,happiness,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_1\Ses01F_script03_1_M018.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi
Session3,Ses03M_impro05a,Ses03M_impro05a_M023,133.9,135.21,What?,anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_M023.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro05a.avi
Session4,Ses04M_script03_2,Ses04M_script03_2_M011,64.3898,66.47,What of it?,anger,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_2\Ses04M_script03_2_M011.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_2.avi
Session3,Ses03M_impro07,Ses03M_impro07_M004,21.04,22.41,Yeah.,excited,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M004.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro07.avi
Session3,Ses03M_impro01,Ses03M_impro01_M004,31.203,34.5207,What are you talking about?  It says fill out that part.,anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro01\Ses03M_impro01_M004.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro01.avi
Session3,Ses03F_script02_2,Ses03F_script02_2_F031,253.0551,255.1639,No.,anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script02_2\Ses03F_script02_2_F031.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_2.avi
Session2,Ses02F_impro07,Ses02F_impro07_F032,180.3892,182.3015,That's going to be a lot of work.,excited,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro07\Ses02F_impro07_F032.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro07.avi
Session5,Ses05F_script03_1,Ses05F_script03_1_F031,227.94,232.65,"Oh, ridiculous. utterly ridiculous",happiness,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_1\Ses05F_script03_1_F031.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_script03_1.avi
Session5,Ses05F_impro08,Ses05F_impro08_F002,27.86,32.31,"[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.",neutral,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro08\Ses05F_impro08_F002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro08.avi
Session2,Ses02F_script02_2,Ses02F_script02_2_M035,286.33,288.29,"I know, me neither.",sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script02_2\Ses02F_script02_2_M035.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script02_2.avi
Session5,Ses05F_impro07,Ses05F_impro07_M006,21.06,25.82,Uh! stay over here.  Like travel to school. because you are so close to me,excited,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro07\Ses05F_impro07_M006.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro07.avi
Session2,Ses02F_script03_2,Ses02F_script03_2_F040,230.08,234.22,This is the end.  Finally and forever.  Do you hear me?  The end.,anger,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F040.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_2.avi
Session3,Ses03F_impro05,Ses03F_impro05_M001,25.585,29.95,Did you- Did you check with the lost and found?,frustration,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro05\Ses03F_impro05_M001.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro05.avi
Session3,Ses03M_impro04,Ses03M_impro04_F026,221.54,227.5,What?  You can't...what?  Now come on.  Stop it.  Don't be talking like that.,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro04\Ses03M_impro04_F026.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro04.avi
Session5,Ses05M_script03_1,Ses05M_script03_1_M002,10.68,12.81,Must be them then?,fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script03_1\Ses05M_script03_1_M002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script03_1.avi
Session5,Ses05M_script01_1,Ses05M_script01_1_M023,182.78,185.01,She is not Larry's girl!,anger,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M023.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_script01_1.avi
Session4,Ses04M_script01_2,Ses04M_script01_2_F004,33.82,36.66,He's not going to marry her.,anger,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F004.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script01_2.avi
Session1,Ses01M_script01_1,Ses01M_script01_1_F001,14.4,16.6181,When?,surprise,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_1.avi
Session3,Ses03F_impro07,Ses03F_impro07_M017,92.1833,94.5481,Shit. That's-,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_M017.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi
Session3,Ses03M_impro05a,Ses03M_impro05a_M004,29.44,30.5,Is it there?,anger,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_M004.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro05a.avi
Session3,Ses03M_impro03,Ses03M_impro03_F016,96.595,106.0767,"Oh god! You are damn cheap, cheap, cheap. Anyways, moving on. It's not like you're poor.  I mean your dad makes... okey",happiness,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro03\Ses03M_impro03_F016.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro03.avi
Session3,Ses03F_impro06,Ses03F_impro06_F021,136.4628,142.2035,"It's weird, I kind of feel like part of me is gone now, you know?",sadness,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro06\Ses03F_impro06_F021.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro06.avi
Session4,Ses04F_impro04,Ses04F_impro04_F025,198.58,202.71,Well you- just you're doing something wrong.,anger,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F025.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro04.avi
Session4,Ses04F_impro07,Ses04F_impro07_F062,309.43,310.83,"No, it's dorky.",excited,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro07\Ses04F_impro07_F062.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro07.avi
Session4,Ses04F_impro03,Ses04F_impro03_F018,96.51,103.33,"Okay.  It's going to be in, like, six months.  So we don't have a really long time.",excited,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro03\Ses04F_impro03_F018.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro03.avi
Session4,Ses04M_impro03,Ses04M_impro03_M028,239.45,246.69,"Well, I mean I just told her--Well I just said, you know, hey, these are my suggestions.",happiness,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro03\Ses04M_impro03_M028.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro03.avi
Session3,Ses03F_script02_1,Ses03F_script02_1_M020,142.1085,144.4425,"Yeah, that's my point too.",neutral,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M020.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_1.avi
Session1,Ses01M_script01_3,Ses01M_script01_3_F030,510.69,513.8625,What would I do with a fortune?,happiness,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_3\Ses01M_script01_3_F030.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_3.avi
Session2,Ses02F_impro02,Ses02F_impro02_F013,193.9264,207.04,I have no choice. There's nothing I can do.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro02\Ses02F_impro02_F013.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro02.avi
Session2,Ses02M_script01_3,Ses02M_script01_3_M027,227.3025,234.5281,It takes some time for a guy to toss that off.  'Cause they weren't just men.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M027.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_script01_3.avi
Session1,Ses01F_impro04,Ses01F_impro04_F007,50.11,54.31,Yeah.  I saw a posting at the theatre.,frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F007.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro04.avi
Session1,Ses01F_impro01,Ses01F_impro01_F001,10.01,11.3925,Yeah.,neutral,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro01\Ses01F_impro01_F001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_impro01.avi
Session2,Ses02F_script01_3,Ses02F_script01_3_M031,274.75,290.06,Then I came back and it was incredible.  There was no meaning in it here.  The whole thing to them seemed like sort of a bus accident.  I went to work with Dad and that rat race again.,sadness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script01_3\Ses02F_script01_3_M031.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script01_3.avi
Session3,Ses03M_script01_1,Ses03M_script01_1_F002,21.304,23.5188,When?,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_1\Ses03M_script01_1_F002.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script01_1.avi
Session3,Ses03M_impro08a,Ses03M_impro08a_M018,165.8131,170.0329,I'm really sorry ma'am.  There's not----a lot we can do for it.,neutral,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M018.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro08a.avi
Session3,Ses03M_impro08a,Ses03M_impro08a_M015,144.5565,150.0974,There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am,frustration,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M015.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_impro08a.avi
Session4,Ses04F_impro03,Ses04F_impro03_F009,53.3,56.48,We're going to get married in the middle of a meadow. [LAUGHTER],excited,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro03\Ses04F_impro03_F009.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro03.avi
Session1,Ses01M_script02_2,Ses01M_script02_2_F017,141.9575,145.1545,You don't understand anything I'm saying.,frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_2\Ses01M_script02_2_F017.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script02_2.avi
Session2,Ses02M_impro05,Ses02M_impro05_F010,81.36,82.59,Right.,neutral,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro05\Ses02M_impro05_F010.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro05.avi
Session4,Ses04M_script03_1,Ses04M_script03_1_M001,9.86,10.91,I wonder.,fear,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_1\Ses04M_script03_1_M001.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_script03_1.avi
Session4,Ses04M_impro08,Ses04M_impro08_F021,183.13,185.35,So you're just going to take care of this for me?,surprise,IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_F021.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04M_impro08.avi
Session1,Ses01F_script03_1,Ses01F_script03_1_F011,84.47,88.26,Don't laugh at me.  I'm being serious.,happiness,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_1\Ses01F_script03_1_F011.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi
Session5,Ses05M_impro02,Ses05M_impro02_F015,127.24,132.27,"Are you gonna be like in tanks running around?  What- I mean, what does that mean?",fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro02\Ses05M_impro02_F015.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi
Session2,Ses02F_impro03,Ses02F_impro03_M004,25.72,31.42,That is great.  You look radiant.  I should've guess.,happiness,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro03\Ses02F_impro03_M004.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_impro03.avi
Session3,Ses03F_script02_1,Ses03F_script02_1_M016,119.885,125.7923,I wonder if they can hear us talk. Or hear the vibrations in the sand when we move.,excited,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M016.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_script02_1.avi
Session5,Ses05F_impro03,Ses05F_impro03_M002,9.61,10.97,Shut up.,surprise,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M002.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi
Session5,Ses05M_impro02,Ses05M_impro02_F017,152.39,154.99,But so many people have died.,fear,IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro02\Ses05M_impro02_F017.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05M_impro02.avi
Session2,Ses02F_script03_2,Ses02F_script03_2_M019,104.87,106.25,"Yes, it is.",frustration,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M019.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_2.avi
Session2,Ses02M_impro07,Ses02M_impro07_F012,72.36,73.63,Yay.,excited,IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro07\Ses02M_impro07_F012.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02M_impro07.avi
Session1,Ses01M_impro01,Ses01M_impro01_M000,8.2208,11.28,"Yes, me. Okay, okay here we go.",frustration,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_M000.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_impro01.avi
Session4,Ses04F_impro06,Ses04F_impro06_M006,113.45,117.61,"you know, you don't- you know, how long do you want the person to go through that, you know.",neutral,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_M006.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_impro06.avi
Session3,Ses03M_script02_1,Ses03M_script02_1_M034,271.7625,274.92,"Look, is that...no is that just seaweed?",excited,IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script02_1\Ses03M_script02_1_M034.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03M_script02_1.avi
Session3,Ses03F_impro07,Ses03F_impro07_M017,92.1833,94.5481,Shit. That's-,surprise,IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_M017.wav,IEMOCAP_full_release\Session3\dialog\avi\DivX\Ses03F_impro07.avi
Session1,Ses01M_script01_3,Ses01M_script01_3_M022,244.14,252.92,I don't know it's--it's complicated. But it's going from me now.,sadness,IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_3\Ses01M_script01_3_M022.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01M_script01_3.avi
Session2,Ses02F_script03_1,Ses02F_script03_1_F001,8.75,12.49,"Well, nobody know we're here except Freda and she wouldn't ring up.",fear,IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_1\Ses02F_script03_1_F001.wav,IEMOCAP_full_release\Session2\dialog\avi\DivX\Ses02F_script03_1.avi
Session1,Ses01F_script03_1,Ses01F_script03_1_M001,7.29,9.18,I wonder.,fear,IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_1\Ses01F_script03_1_M001.wav,IEMOCAP_full_release\Session1\dialog\avi\DivX\Ses01F_script03_1.avi
Session4,Ses04F_script01_1,Ses04F_script01_1_M029,226.66,228.92,So what I'm not fast with women.,anger,IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_1\Ses04F_script01_1_M029.wav,IEMOCAP_full_release\Session4\dialog\avi\DivX\Ses04F_script01_1.avi
Session5,Ses05F_impro03,Ses05F_impro03_M012,41.6005,45.98,"Thanks a lot.  Well, okay, you've got to tell me the details.  What did he say?  Where was it?  What happened?",excited,IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M012.wav,IEMOCAP_full_release\Session5\dialog\avi\DivX\Ses05F_impro03.avi
